Rank,Publisher
14565,Sony Computer Entertainment
14566,THQ
14567,Mad Catz
14568,Namco Bandai Games
14569,Sunsoft
14570,Quinrose
14571,Kalypso Media
14572,THQ
14573,Activision
14574,Konami Digital Entertainment
14575,Konami Digital Entertainment
14576,Sony Computer Entertainment
14577,Deep Silver
14578,Square Enix
14579,Unknown
14580,Namco Bandai Games
14581,Microids
14582,Tecmo Koei
14583,Black Bean Games
14584,Kaga Create
14585,Namco Bandai Games
14586,TopWare Interactive
14587,SouthPeak Games
14588,Namco Bandai Games
14589,Electronic Arts
14590,Namco Bandai Games
14591,Asgard
14592,Telltale Games
14593,BAM! Entertainment
14594,Home Entertainment Suppliers
14595,Virgin Interactive
14596,Tecmo Koei
14597,Xicat Interactive
14598,Electronic Arts
14599,Konami Digital Entertainment
14600,Level 5
14601,Ubisoft
14602,id Software
14603,Zoo Digital Publishing
14604,dramatic create
14605,Foreign Media Games
14606,JoWood Productions
14607,Konami Digital Entertainment
14608,D3Publisher
14609,BushiRoad
14610,505 Games
14611,Sting
14612,Tecmo Koei
14613,Rocket Company
14614,Codemasters
14615,Alchemist
14616,THQ
14617,Namco Bandai Games
14618,Konami Digital Entertainment
14619,5pb
14620,Unknown
14621,Tru Blu Entertainment
14622,Microsoft Game Studios
14623,Nordcurrent
14624,Titus
14625,D3Publisher
14626,Aksys Games
14627,Cave
14628,Tecmo Koei
14629,Nintendo
14630,Activision
14631,Konami Digital Entertainment
14632,Sony Computer Entertainment
14633,Broccoli
14634,Rondomedia
14635,Nintendo
14636,ESP
14637,ValuSoft
14638,Paradox Interactive
14639,Idea Factory
14640,Idea Factory
14641,Ubisoft
14642,Mastertronic
14643,Unknown
14644,Xicat Interactive
14645,Focus Home Interactive
14646,Atlus
14647,Sega
14648,Zoo Games
14649,Daedalic Entertainment
14650,TGL
14651,Level 5
14652,SNK Playmore
14653,Crave Entertainment
14654,Idea Factory
14655,Home Entertainment Suppliers
14656,Funcom
14657,Ubisoft
14658,Electronic Arts
14659,Sony Computer Entertainment
14660,Sony Computer Entertainment
14661,Broccoli
14662,Midway Games
14663,THQ
14664,Namco Bandai Games
14665,Konami Digital Entertainment
14666,Ubisoft
14667,Tryfirst
14668,D3Publisher
14669,Milestone S.r.l.
14670,SNK Playmore
14671,Konami Digital Entertainment
14672,Zoo Digital Publishing
14673,Deep Silver
14674,FuRyu
14675,D3Publisher
14676,Alchemist
14677,Yeti
14678,Ackkstudios
14679,Unknown
14680,Tecmo Koei
14681,Namco Bandai Games
14682,Namco Bandai Games
14683,Activision
14684,Avanquest Software
14685,Success
14686,Ignition Entertainment
14687,Neko Entertainment
14688,Tecmo Koei
14689,D3Publisher
14690,Tecmo Koei
14691,Strategy First
14692,Storm City Games
14693,7G//AMES
14694,Sega
14695,Kadokawa Games
14696,Capcom
14697,CyberFront
14698,Ubisoft
14699,Unknown
14700,Midway Games
14701,
14702,Rocket Company
14703,Majesco Entertainment
14704,Paradox Interactive
14705,Namco Bandai Games
14706,Nobilis
14707,Sony Computer Entertainment
14708,Konami Digital Entertainment
14709,GN Software
14710,Alchemist
14711,Capcom
14712,Deep Silver
14713,Empire Interactive
14714,Take-Two Interactive
14715,Yuke's
14716,Asgard
14717,RTL
14718,Psygnosis
14719,Capcom
14720,Namco Bandai Games
14721,PQube
14722,Alchemist
14723,Konami Digital Entertainment
14724,Paradox Interactive
14725,Take-Two Interactive
14726,Acclaim Entertainment
14727,Take-Two Interactive
14728,Capcom
14729,Easy Interactive
14730,Idea Factory
14731,Electronic Arts
14732,NCSoft
14733,Activision
14734,Acclaim Entertainment
14735,Deep Silver
14736,Rising Star Games
14737,Creative Core
14738,Namco Bandai Games
14739,Namco Bandai Games
14740,Konami Digital Entertainment
14741,Konami Digital Entertainment
14742,Nippon Ichi Software
14743,Tecmo Koei
14744,Taito
14745,Licensed 4U
14746,Atari
14747,Sony Computer Entertainment
14748,Konami Digital Entertainment
14749,Namco Bandai Games
14750,Konami Digital Entertainment
14751,Namco Bandai Games
14752,Tecmo Koei
14753,Capcom
14754,Banpresto
14755,LucasArts
14756,Oxygen Interactive
14757,Arc System Works
14758,Codemasters
14759,Seta Corporation
14760,FuRyu Corporation
14761,Yuke's
14762,Ignition Entertainment
14763,Unknown
14764,Zoo Games
14765,DreamCatcher Interactive
14766,5pb
14767,Activision
14768,Konami Digital Entertainment
14769,Arc System Works
14770,Electronic Arts
14771,Vivendi Games
14772,Prototype
14773,Idea Factory
14774,Atlus
14775,Konami Digital Entertainment
14776,Sega
14777,Unknown
14778,Russel
14779,Sega
14780,"Destination Software, Inc"
14781,Codemasters
14782,Psygnosis
14783,Atari
14784,DTP Entertainment
14785,Capcom
14786,Electronic Arts
14787,Capcom
14788,bitComposer Games
14789,Konami Digital Entertainment
14790,Sony Computer Entertainment
14791,Capcom
14792,Electronic Arts
14793,Konami Digital Entertainment
14794,BAM! Entertainment
14795,Idea Factory
14796,Reef Entertainment
14797,Take-Two Interactive
14798,505 Games
14799,NCSoft
14800,Prototype
14801,Ignition Entertainment
14802,Irem Software Engineering
14803,Atari
14804,Marvelous Interactive
14805,Electronic Arts
14806,Compile Heart
14807,Virgin Interactive
14808,D3Publisher
14809,Destineer
14810,Namco Bandai Games
14811,Sega
14812,Mastertronic
14813,FuRyu
14814,Capcom
14815,Oxygen Interactive
14816,TGL
14817,Electronic Arts
14818,Interplay
14819,Activision
14820,Lexicon Entertainment
14821,Little Orbit
14822,Game Factory
14823,5pb
14824,CDV Software Entertainment
14825,Atari
14826,Reef Entertainment
14827,Zoo Digital Publishing
14828,Microsoft Game Studios
14829,Deep Silver
14830,Disney Interactive Studios
14831,Alchemist
14832,505 Games
14833,Marvelous Entertainment
14834,Vir2L Studios
14835,Eidos Interactive
14836,Tecmo Koei
14837,Activision
14838,Metro 3D
14839,Microsoft Game Studios
14840,D3Publisher
14841,Groove Games
14842,Success
14843,Ubisoft
14844,Vivendi Games
14845,D3Publisher
14846,Konami Digital Entertainment
14847,Unknown
14848,Unknown
14849,Nippon Ichi Software
14850,505 Games
14851,Tomy Corporation
14852,Unknown
14853,Media Works
14854,Zushi Games
14855,CDV Software Entertainment
14856,Spike
14857,Electronic Arts
14858,Unknown
14859,Idea Factory
14860,Prototype
14861,Imagineer
14862,Idea Factory
14863,Majesco Entertainment
14864,Capcom
14865,Namco Bandai Games
14866,Ubisoft
14867,Capcom
14868,Takara Tomy
14869,ArtDink
14870,Idea Factory
14871,Black Bean Games
14872,Eidos Interactive
14873,Atari
14874,Asgard
14875,Electronic Arts
14876,Telltale Games
14877,Time Warner Interactive
14878,Activision
14879,City Interactive
14880,Kadokawa Games
14881,BAM! Entertainment
14882,Valcon Games
14883,THQ
14884,Idea Factory
14885,Namco Bandai Games
14886,Midas Interactive Entertainment
14887,Disney Interactive Studios
14888,D3Publisher
14889,Vivendi Games
14890,Activision
14891,Rocket Company
14892,Paon Corporation
14893,Sega
14894,Valcon Games
14895,Marvelous Interactive
14896,Irem Software Engineering
14897,Idea Factory
14898,Namco Bandai Games
14899,Nippon Ichi Software
14900,D3Publisher
14901,Banpresto
14902,Crave Entertainment
14903,Broccoli
14904,Popcorn Arcade
14905,GT Interactive
14906,Namco Bandai Games
14907,Banpresto
14908,Kids Station
14909,ChunSoft
14910,Success
14911,Sony Computer Entertainment
14912,Nippon Ichi Software
14913,Zushi Games
14914,Idea Factory
14915,UFO Interactive
14916,Activision
14917,Take-Two Interactive
14918,Edia
14919,Konami Digital Entertainment
14920,Acclaim Entertainment
14921,Focus Home Interactive
14922,LucasArts
14923,Zoo Digital Publishing
14924,Idea Factory
14925,Prototype
14926,Jaleco
14927,5pb
14928,Unknown
14929,DTP Entertainment
14930,Victor Interactive
14931,5pb
14932,PlayV
14933,Deep Silver
14934,Kalypso Media
14935,Broccoli
14936,Vivendi Games
14937,Unknown
14938,Namco Bandai Games
14939,Electronic Arts
14940,Namco Bandai Games
14941,Metro 3D
14942,Global Star
14943,Ubisoft
14944,Deep Silver
14945,
14946,Konami Digital Entertainment
14947,Konami Digital Entertainment
14948,GOA
14949,Konami Digital Entertainment
14950,Zoo Digital Publishing
14951,Idea Factory
14952,Marvelous Interactive
14953,Sega
14954,Activision
14955,5pb
14956,DreamCatcher Interactive
14957,Capcom
14958,Namco Bandai Games
14959,Acquire
14960,Konami Digital Entertainment
14961,Idea Factory
14962,Midway Games
14963,Warner Bros. Interactive Entertainment
14964,Marvelous Interactive
14965,Microsoft Game Studios
14966,BAM! Entertainment
14967,Capcom
14968,Eidos Interactive
14969,Astragon
14970,Konami Digital Entertainment
14971,Nintendo
14972,GSP
14973,Kadokawa Shoten
14974,Compile Heart
14975,Namco Bandai Games
14976,Atari
14977,Activision
14978,Midway Games
14979,FuRyu
14980,Namco Bandai Games
14981,Sega
14982,Falcom Corporation
14983,Sega
14984,Atari
14985,Activision
14986,Alternative Software
14987,D3Publisher
14988,Idea Factory
14989,505 Games
14990,Zoo Digital Publishing
14991,Mastertronic
14992,Eidos Interactive
14993,Virgin Interactive
14994,Codemasters
14995,ArtDink
14996,Kalypso Media
14997,Paradox Interactive
14998,GT Interactive
14999,Micro Cabin
15000,Nintendo
15001,Unknown
15002,Nintendo
15003,Genki
15004,Namco Bandai Games
15005,Kadokawa Shoten
15006,KID
15007,Ubisoft
15008,5pb
15009,Screenlife
15010,Avanquest
15011,Ignition Entertainment
15012,Konami Digital Entertainment
15013,Mastertronic
15014,Sony Computer Entertainment
15015,System 3 Arcade Software
15016,Namco Bandai Games
15017,Electronic Arts
15018,Hudson Soft
15019,Namco Bandai Games
15020,Rondomedia
15021,Kadokawa Shoten
15022,CyberFront
15023,Rising Star Games
15024,Namco Bandai Games
15025,Prototype
15026,Ubisoft
15027,Idea Factory
15028,JoWood Productions
15029,Gamecock
15030,Konami Digital Entertainment
15031,Atari
15032,Quinrose
15033,Idea Factory
15034,Focus Home Interactive
15035,Activision
15036,Sweets
15037,O-Games
15038,Activision
15039,Nihon Falcom Corporation
15040,Takara Tomy
15041,5pb
15042,Vivendi Games
15043,Tecmo Koei
15044,D3Publisher
15045,Alchemist
15046,DreamCatcher Interactive
15047,Capcom
15048,ArtDink
15049,Kalypso Media
15050,Kadokawa Shoten
15051,Empire Interactive
15052,Atari
15053,Mumbo Jumbo
15054,Licensed 4U
15055,Dusenberry Martin Racing
15056,Success
15057,Konami Digital Entertainment
15058,Konami Digital Entertainment
15059,
15060,Neko Entertainment
15061,Marvelous Interactive
15062,5pb
15063,Atlus
15064,Namco Bandai Games
15065,Atari
15066,Unknown
15067,Sega
15068,Codemasters
15069,Atlus
15070,Media Works
15071,D3Publisher
15072,PopCap Games
15073,Tecmo Koei
15074,Avanquest Software
15075,O-Games
15076,Graphsim Entertainment
15077,Konami Digital Entertainment
15078,King Records
15079,Milestone S.r.l.
15080,Deep Silver
15081,FuRyu
15082,Storm City Games
15083,Midway Games
15084,Deep Silver
15085,Introversion Software
15086,Tecmo Koei
15087,Konami Digital Entertainment
15088,Yuke's
15089,Tru Blu Entertainment
15090,Ubisoft
15091,JVC
15092,Electronic Arts
15093,Focus Home Interactive
15094,Marvelous Interactive
15095,Minato Station
15096,THQ
15097,Codemasters
15098,Metro 3D
15099,Compile Heart
15100,Ubisoft
15101,Deep Silver
15102,Paon
15103,Tecmo Koei
15104,DTP Entertainment
15105,Tecmo Koei
15106,Sega
15107,Disney Interactive Studios
15108,THQ
15109,Konami Digital Entertainment
15110,Zushi Games
15111,ASCII Media Works
15112,Ubisoft
15113,Interchannel
15114,Tecmo Koei
15115,Crave Entertainment
15116,Sony Computer Entertainment
15117,5pb
15118,Falcom Corporation
15119,Banpresto
15120,Ignition Entertainment
15121,Atlus
15122,Zenrin
15123,Game Factory
15124,Atari
15125,Konami Digital Entertainment
15126,Comfort
15127,FuRyu
15128,Takara
15129,Namco Bandai Games
15130,Activision
15131,Tommo
15132,Idea Factory
15133,ASCII Media Works
15134,Devolver Digital
15135,505 Games
15136,Midway Games
15137,Vivendi Games
15138,Midway Games
15139,Namco Bandai Games
15140,Namco Bandai Games
15141,Electronic Arts
15142,Take-Two Interactive
15143,Sega
15144,Sony Computer Entertainment
15145,Spike
15146,Ubisoft
15147,Codemasters
15148,Deep Silver
15149,505 Games
15150,Deep Silver
15151,D3Publisher
15152,Midway Games
15153,505 Games
15154,Zoo Digital Publishing
15155,Rondomedia
15156,Ubisoft
15157,Tecmo Koei
15158,Jack of All Games
15159,Eidos Interactive
15160,Unknown
15161,Rising Star Games
15162,Mercury Games
15163,Virgin Interactive
15164,Hudson Entertainment
15165,Take-Two Interactive
15166,Unknown
15167,Konami Digital Entertainment
15168,Sega
15169,PQube
15170,Natsume
15171,Compile
15172,Nippon Ichi Software
15173,Zoo Games
15174,Little Orbit
15175,Blue Byte
15176,Marvelous Interactive
15177,Paradox Interactive
15178,SNK Playmore
15179,Namco Bandai Games
15180,Unknown
15181,Crave Entertainment
15182,DTP Entertainment
15183,D3Publisher
15184,TDK Mediactive
15185,Activision
15186,JoWood Productions
15187,Unknown
15188,Gaga
15189,Yamasa Entertainment
15190,Plenty
15191,Deep Silver
15192,Quinrose
15193,Codemasters
15194,Global Star
15195,Irem Software Engineering
15196,Kadokawa Games
15197,Deep Silver
15198,Alchemist
15199,Microids
15200,Unknown
15201,THQ
15202,Princess Soft
15203,Atari
15204,Sega
15205,Daedalic
15206,Namco Bandai Games
15207,D3Publisher
15208,Electronic Arts
15209,Electronic Arts
15210,CTO SpA
15211,Unknown
15212,Eidos Interactive
15213,DTP Entertainment
15214,Alchemist
15215,Disney Interactive Studios
15216,Blast! Entertainment Ltd
15217,Idea Factory
15218,Broccoli
15219,Idea Factory
15220,Alchemist
15221,Sega
15222,DTP Entertainment
15223,P2 Games
15224,Konami Digital Entertainment
15225,Indie Games
15226,Idea Factory
15227,Alchemist
15228,Idea Factory
15229,Destineer
15230,FuRyu
15231,Deep Silver
15232,Ubisoft
15233,BAM! Entertainment
15234,Electronic Arts
15235,Electronic Arts
15236,DTP Entertainment
15237,Encore
15238,Views
15239,Sega
15240,505 Games
15241,Namco Bandai Games
15242,505 Games
15243,KID
15244,Square Enix
15245,Capcom
15246,Sony Computer Entertainment
15247,Midas Interactive Entertainment
15248,Rising Star Games
15249,Sega
15250,Atari
15251,Disney Interactive Studios
15252,Square Enix
15253,Atari
15254,DreamCatcher Interactive
15255,Compile Heart
15256,Warner Bros. Interactive Entertainment
15257,Konami Digital Entertainment
15258,Sunsoft
15259,Sega
15260,Activision
15261,Acclaim Entertainment
15262,Zoo Digital Publishing
15263,PopCap Games
15264,
15265,Alchemist
15266,Destineer
15267,Minato Station
15268,Konami Digital Entertainment
15269,Idea Factory
15270,Unknown
15271,Square Enix
15272,505 Games
15273,fonfun
15274,Acclaim Entertainment
15275,Electronic Arts
15276,Unknown
15277,Empire Interactive
15278,505 Games
15279,Zoo Digital Publishing
15280,Idea Factory
15281,Takara Tomy
15282,Mastiff
15283,Benesse
15284,D3Publisher
15285,Aksys Games
15286,Idea Factory
15287,Tru Blu Entertainment
15288,Sega
15289,Idea Factory
15290,Nobilis
15291,Slitherine Software
15292,Sonnet
15293,Princess Soft
15294,Sega
15295,5pb
15296,Idea Factory
15297,Arc System Works
15298,TDK Mediactive
15299,Broccoli
15300,NetRevo
15301,Vivendi Games
15302,Konami Digital Entertainment
15303,Codemasters
15304,Coconuts Japan
15305,Activision
15306,5pb
15307,Jack of All Games
15308,Alternative Software
15309,Tecmo Koei
15310,Codemasters Online
15311,Storm City Games
15312,CDV Software Entertainment
15313,Capcom
15314,SNK Playmore
15315,XS Games
15316,D3Publisher
15317,Sony Computer Entertainment
15318,Marvelous Interactive
15319,Focus Home Interactive
15320,Majesco Entertainment
15321,Idea Factory
15322,Aspyr
15323,Focus Home Interactive
15324,Takara
15325,D3Publisher
15326,Unknown
15327,Marvelous Interactive
15328,
15329,Starfish
15330,Lexicon Entertainment
15331,Alchemist
15332,Electronic Arts
15333,Marvelous Interactive
15334,Nippon Ichi Software
15335,Alchemist
15336,UFO Interactive
15337,Idea Factory
15338,Unknown
15339,Little Orbit
15340,Konami Digital Entertainment
15341,Capcom
15342,Deep Silver
15343,Idea Factory
15344,Focus Home Interactive
15345,Namco Bandai Games
15346,Codemasters
15347,Unknown
15348,Blast! Entertainment Ltd
15349,Quintet
15350,Namco Bandai Games
15351,Unknown
15352,Iceberg Interactive
15353,Activision
15354,Phoenix Games
15355,Idea Factory
15356,
15357,Sega
15358,D3Publisher
15359,Namco Bandai Games
15360,Alchemist
15361,Big Ben Interactive
15362,Dorart
15363,Mumbo Jumbo
15364,THQ
15365,"Destination Software, Inc"
15366,Kemco
15367,Arc System Works
15368,Konami Digital Entertainment
15369,FuRyu
15370,Destineer
15371,Namco Bandai Games
15372,Nihon Falcom Corporation
15373,Ubisoft
15374,Avanquest Software
15375,Athena
15376,Mindscape
15377,MTO
15378,Namco Bandai Games
15379,Storm City Games
15380,Electronic Arts
15381,Ubisoft
15382,Quinrose
15383,Square Enix
15384,Natsume
15385,Virgin Interactive
15386,Sega
15387,Namco Bandai Games
15388,Starfish
15389,Sony Computer Entertainment
15390,Acclaim Entertainment
15391,Broccoli
15392,Namco Bandai Games
15393,Starfish
15394,Sega
15395,Namco Bandai Games
15396,Sony Computer Entertainment
15397,Avanquest
15398,DSI Games
15399,Marvelous Interactive
15400,Comfort
15401,Falcom Corporation
15402,Take-Two Interactive
15403,Nippon Ichi Software
15404,Konami Digital Entertainment
15405,Tecmo Koei
15406,Capcom
15407,Russel
15408,D3Publisher
15409,Tecmo Koei
15410,Nordic Games
15411,Atari
15412,Square Enix
15413,Konami Digital Entertainment
15414,Atari
15415,Destineer
15416,Idea Factory
15417,Microsoft Game Studios
15418,Atari
15419,5pb
15420,Iceberg Interactive
15421,System 3 Arcade Software
15422,Falcom Corporation
15423,Mastiff
15424,Kadokawa Shoten
15425,Namco Bandai Games
15426,Electronic Arts
15427,Marvelous Games
15428,Evolved Games
15429,Zushi Games
15430,Electronic Arts
15431,Sega
15432,Sega
15433,Codemasters
15434,Namco Bandai Games
15435,Namco Bandai Games
15436,Paradox Interactive
15437,SouthPeak Games
15438,Focus Multimedia
15439,Nordic Games
15440,Capcom
15441,Tecmo Koei
15442,Eidos Interactive
15443,Arc System Works
15444,Eidos Interactive
15445,Nordic Games
15446,Electronic Arts
15447,Activision
15448,Nippon Ichi Software
15449,Tecmo Koei
15450,7G//AMES
15451,Namco Bandai Games
15452,Tecmo Koei
15453,Namco Bandai Games
15454,Unknown
15455,Paradox Interactive
15456,Victor Interactive
15457,Gathering of Developers
15458,D3Publisher
15459,Atari
15460,5pb
15461,XS Games
15462,Sony Computer Entertainment
15463,Empire Interactive
15464,Prototype
15465,Electronic Arts
15466,Alchemist
15467,Avanquest
15468,Zushi Games
15469,Deep Silver
15470,Avanquest
15471,Atari
15472,Namco Bandai Games
